# Generated by cybertek605/cybertek-threat-intel
# Updated    : 2026-04-11T05:48:02
# Format     : score<TAB>ip_address
# Score      : number of independent source lists containing this IP (max 9)
# Severity   : score=1 -> Warning | score>=2 -> Critical
# Entries    : 25234
3	20.150.193.141
3	20.163.10.187
3	20.163.13.196
3	20.163.14.234
3	20.163.15.167
3	20.163.15.196
3	20.163.15.225
3	20.163.15.93
3	20.163.20.206
3	20.163.34.94
3	20.163.39.86
3	20.163.57.193
3	20.163.59.190
3	20.163.6.253
3	20.163.60.170
3	20.163.60.228
3	20.163.60.90
3	20.163.61.136
3	20.163.63.192
3	20.163.76.6
3	20.168.0.132
3	20.168.0.72
3	20.168.120.101
3	20.168.120.248
3	20.168.121.252
3	20.168.122.192
3	20.168.122.37
3	20.168.127.149
3	20.168.5.220
3	20.168.6.14
3	20.168.6.226
3	20.168.7.24
3	20.168.7.25
3	20.168.99.52
3	20.169.104.121
3	20.169.104.246
3	20.169.104.27
3	20.169.105.134
3	20.169.105.51
3	20.169.105.52
3	20.169.105.85
3	20.169.106.121
3	20.169.106.193
3	20.169.106.61
3	20.169.106.78
3	20.169.107.137
3	20.169.49.11
3	20.169.49.156
3	20.169.49.16
3	20.169.49.41
3	20.169.49.44
3	20.169.83.190
3	20.169.83.214
3	20.169.85.72
3	20.171.25.167
3	20.171.26.41
3	20.171.32.10
3	20.171.8.157
3	20.171.8.87
3	20.171.9.108
3	20.172.70.65
3	20.221.68.74
3	20.29.19.156
3	20.29.23.140
3	20.29.23.94
3	20.29.24.16
3	20.29.47.111
3	20.29.56.247
3	20.29.57.212
3	20.38.33.240
3	20.38.42.22
3	20.40.216.117
3	20.40.216.95
3	20.40.218.140
3	20.42.115.228
3	20.42.92.153
3	20.46.225.117
3	20.46.226.34
3	20.46.231.161
3	20.46.235.137
3	20.51.244.151
3	20.55.2.194
3	20.55.24.39
3	20.55.35.128
3	20.55.4.75
3	20.55.90.128
3	20.55.98.221
3	20.55.99.64
3	20.62.193.105
3	20.64.104.120
3	20.64.104.132
3	20.64.104.155
3	20.64.104.177
3	20.64.104.184
3	20.64.104.27
3	20.64.104.62
